시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
E10,인천광역시교육청,서구,교습소,3000011437,더채움수학교습소,20130408,20130408,개원,        ,99991231,55,5,입시.검정 및 보습,,초등수학,,"초등수학:187000, 중등수학:280000",Y,N,인천광역시 서구 고산후로95번길 18,", 402호 (당하동, 리빙프라자)",22682,070-4671-2317,20241222
E10,인천광역시교육청,서구,교습소,3000017963,더테라스영어교습소,20230322,20230322,개원,        ,99991231,8,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 서구 솔빛로 13,", 105호 (청라동, 청라 동양엔파트 401동(상가동))",22766,,20231018
E10,인천광역시교육청,서구,교습소,3000022282,더튜토리얼영어교습소,20231018,20231018,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,중등영어A,보습,"중등영어A:320000, 중등영어B:230000, 중등영어C:590000, 고등영어A:420000, 고등영어B:300000, 고등영어C:730000, 면접대비A:135000, 면접대비B:270000",Y, ,인천광역시 서구 청라커낼로260번길 7-19,", 405호(청라동, 청라에이스프라자)",22762,032-715-7415,20250803
E10,인천광역시교육청,서구,교습소,3000014302,더파스칼수학교습소,20170901,20170901,개원,        ,99991231,36,12,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:170000, 중등수학:200000, 고등수학:250000",Y,N,인천광역시 서구 서달로163번길 4,", 206호 (가정동, 한국상사)",22799,032-578-7700,20231018
E10,인천광역시교육청,서구,교습소,3000016539,더함미술교습소,20210608,20210608,개원,        ,99991231,21,7,예능(대),예능(중),유초등A,미술,"유초등A:100000, 유초등B:150000, 유초등C:180000, 유초등D:200000, 중등A:100000",Y,N,인천광역시 서구 솔빛로 55,", 109호일부 (청라동, 청라반도유보라상가동)",22765,null,20240714
E10,인천광역시교육청,서구,교습소,3000023347,데미안아카데미수학교습소,20240809,20240809,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,창의수학1,보습,"창의수학1:136000, 창의수학2:155000, 수리논술1:182000, 수리논술2:228000, 초등수학단과:300000, 중등수학단과:400000, 고등수학단과:500000",Y, ,인천광역시 서구 이음5로 39,", 107호(원당동,우미린 더 시그니처 상가1동)",22867,,20251109
E10,인천광역시교육청,서구,교습소,3000017589,데이즈아트미술교습소,20221101,20221101,개원,        ,99991231,18,6,예능(대),예능(중),입시A,미술,"입시A:145000, 입시B:189000, 입시C:215000, 입시D:312000, 체험:12600",Y,N,인천광역시 서구 이음5로 20,", 713호, 714호 (원당동, 연세프라자8)",22866,null,20260329
E10,인천광역시교육청,서구,교습소,3000015718,델타수학교습소,20191202,20191202,개원,        ,99991231,16,8,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):240000, 수학(중등):290000",Y,N,인천광역시 서구 크리스탈로 100,", 906호 (청라동, 청라호수공원프라자)",22760,,20231018
E10,인천광역시교육청,서구,교습소,3000023097,도토리물감미술교습소,20240320,20240320,개원,        ,        ,0,9,예능(대),,,, ,Y, ,인천광역시 서구 청라라임로122번길 18,1층 일부(103호)(청라동),22734,,20240324
E10,인천광역시교육청,서구,교습소,3000023460,돋음수학교습소,20241018,20241018,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:300000, 중등수학:370000, 고등수학1:420000, 고등수학2:470000, 고등수학3:700000",Y,N,인천광역시 서구 청라커낼로260번길 27,", 201호(청라동, 청라한신더휴커낼웨이)",22762,,20260426
E10,인천광역시교육청,서구,교습소,3000013973,돌파수학교습소,20170321,20170321,개원,        ,99991231,63,9,입시.검정 및 보습,보통교과,초등A,보습,"초등A:200000, 중등A:240000, 중등B:260000, 중등C:290000, 고등A:350000, 고등B:120000",Y,N,인천광역시 서구 원당대로840번길 5,", 401호 일부 (당하동, 장원프라자)",22682,null,20260308
E10,인천광역시교육청,서구,교습소,3000016247,두둥드럼교습소,20201119,20201119,개원,        ,99991231,9,3,예능(대),예능(중),드럼A반,음악,"드럼A반:90000, 드람B반:160000, 드럼C반:160000",Y,N,인천광역시 서구 가정로308번길 27,", 1층일부 (석남동)",22784,,20231018
E10,인천광역시교육청,서구,교습소,3000023282,드럼라운지음악교습소,20240701,20240701,개원,        ,        ,0,1,예능(대),예능(중),취미반Class1,음악,"취미반Class1:200000, 취미반Class2:380000, 초등반Class1:140000, 초등반Class2:220000",Y, ,인천광역시 서구 청라커낼로329번길 19-2,", 1층 일부(청라동)",22748,,20240908
E10,인천광역시교육청,서구,교습소,3000017235,드로잉포레스트미술교습소,20220510,20220510,개원,        ,99991231,36,9,예능(대),예능(중),"미술(유아,초등)(주1회, 회당 155분)",미술,"미술(유아,초등)(주1회, 회당 155분):120000, 미술(유아,초등)(주2회, 회당 120분):180000, 미술(유아, 초등)(주3회, 회당 115분):260000, 미술(중등입시)(주1회, 회당 160분):120000",Y,N,인천광역시 서구 보석로 32,", 2-13 (청라동, 청라파크자이더테라스2블럭 상가)",22766,,20231018
E10,인천광역시교육청,서구,교습소,3000028140,디아크미술교습소,20260602,20260602,개원,        ,        ,0,9,예능(대),,,, ,Y, ,인천광역시 서구 고산후로 216,", 716호 (불로동, 메트로2)",22888,,20260614
E10,인천광역시교육청,서구,교습소,3000023777,디어마이피아노교습소,20250318,20250318,개원,        ,        ,0,4,예능(대),,,, ,Y, ,인천광역시 서구 청라커낼로260번길 27,", 245호(청라동, 청라한신더휴커낼웨이)",22762,,20250323
E10,인천광역시교육청,서구,교습소,3000015668,디자인클릭미술교습소,20191031,20191031,개원,        ,99991231,117,9,예능(대),예능(중),예중입시1,미술,"예중입시1:90000, 예중입시2:169000, 예고입시1:190000, 예고입시2:320000, 예고입시3:720000, 예고입시4:550000, 미대입시1:200000, 미대입시2:312000, 미대입시3:390000, 미대입시4:520000, 미대입시80:800000, 미대입시65:650000, 미대입시53:530000, 예고입시73:730000, 예고입시33:330000, 예중입시73:730000, 미대입시96:960000, 미대입시5:416000, 미대입시6:512000, 미대입시7:640000",Y,N,인천광역시 서구 중봉대로 588,", 608호전체 (청라동, 청라센트럴프라자)",22736,null,20260215
E10,인천광역시교육청,서구,교습소,3000023975,디클코딩교습소,20250630,20250630,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 검암로10번길 39,", 202호(검암동,풍림아이원3차아파트 상가)",22703,,20250629
E10,인천광역시교육청,서구,교습소,3000022213,딱풀리는수학검단금호어울림센트럴점수학교습소,20230831,20230831,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등단과(수학1),보습,"초등단과(수학1):130000, 초등단과(수학2):220000, 초등단과(수학3):275000, 초등단과(수학4):325000, 중등단과(수학1):300000, 중등단과(수학2):380000",Y, ,인천광역시 서구 이음5로 66,"503호(원당동,서영아너시티1차1동)",22865,,20250413
E10,인천광역시교육청,서구,교습소,3000023825,딱풀리는수학플레이팩토검단해든초점수학교습소,20250410,20250410,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 서로3로 50,", B302호(당하동,검단신도시 모아미래도 엘리트파크 810동)",22871,,20251207
E10,인천광역시교육청,서구,교습소,3000028165,딱풀리는수학해든초점수학교습소,20260612,20260612,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 서로3로 50,", B202호 (당하동, 검단신도시 모아미래도 엘리트파크 809동 근린생활시설2)",22871,,20260614
E10,인천광역시교육청,서구,교습소,3000026528,또봄수학교습소,20260407,20260407,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 푸른로8번안길 4,", 1층 일부(102호)(청라동)",22765,,20260412
E10,인천광역시교육청,서구,교습소,3000013742,라떼음악교습소,20161227,20161227,개원,        ,99991231,16,4,예능(대),예능(중),일반,음악,"일반:120000, 입시1:120000, 입시2:180000, 입시3:200000, 첼로1:120000, 첼로2:120000, 첼로3:180000, 첼로4:200000, 바이올린1:120000, 바이올린2:180000, 바이올린3:200000, 피아노1:120000, 파이노2:180000, 피아노3:200000",Y,N,인천광역시 서구 대평로 10,", 태영아파트 상가동 102호 (연희동)",22722,,20250803
E10,인천광역시교육청,서구,교습소,3000024053,라라아트미술교습소,20250801,20250801,개원,        ,        ,0,8,예능(대),,,, ,Y, ,인천광역시 서구 검단로744번1길 20,", 302호 (불로동, 로얄프라자)",22631,,20250803
E10,인천광역시교육청,서구,교습소,6475,라라피아노음악교습소,20050523,20050523,개원,        ,99991231,20,5,예능(대),예능(중),초급,음악,"초급:160000, 중급(체르니100):170000, 중급(체르니30):180000, 고급:190000",Y,N,인천광역시 서구 검암로10번길 39,", 풍림아이원3차아파트 상가 303호,304호(검암동)",404798,,20260301
E10,인천광역시교육청,서구,교습소,3000026236,라엘미술교습소,20251210,20251210,개원,        ,        ,0,8,예능(대),예능(중),미술A,예능(중),"미술A:72000, 미술B:110000",Y, ,인천광역시 서구 고산후로78번길 3,", 103호 (당하동, 금호어울림1차아파트상가1)",22683,,20260329
E10,인천광역시교육청,서구,교습소,3000015801,라엘바이올린교습소,20200103,20200103,개원,        ,99991231,117,9,예능(대),예능(중),입시2,음악,"입시2:480000, 입시3:520000, 초급3:200000, 중급1:220000, 중급2:240000, 중급3:260000, 중급4:270000, 중급5:280000, 고급 1:360000, 입시1:440000, 기초A:20000, 초급 1:140000, 초급2:180000",Y,N,인천광역시 서구 청라라임로 85,", C동 202호 (청라동, 청라린스트라우스)",22736,null,20251012
E10,인천광역시교육청,서구,교습소,3000023361,라엘피아노음악교습소,20240828,20240828,개원,        ,        ,0,6,예능(대),예능(중),초급A,음악,"초급A:170000, 초급B:160000, 초급C:150000, 중급1A:182000, 중급1B:170000, 중급1C:160000, 중급2A:190000, 중급2B:180000, 중급2C:170000, 고급A:200000, 고급B:190000",Y, ,인천광역시 서구 서로3로 112,", 308호(당하동, 성산프라자)",22869,,20241103
E10,인천광역시교육청,서구,교습소,3000017473,라온미술교습소,20220902,20220902,개원,        ,99991231,9,9,예능(대),예능(중),미술,미술,미술:140000,Y,N,인천광역시 서구 크리스탈로102번길 22,", 214호 (청라동, 경연타워)",22760,null,20240811
E10,인천광역시교육청,서구,교습소,3000018096,라온제나수학교습소,20230524,20230524,개원,        ,99991231,0,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 서구 청라루비로 95,", 203-2호 (청라동, 경연프라자)",22760,null,20241222
E10,인천광역시교육청,서구,교습소,3000022275,라온제이(J)영어교습소,20231013,20231013,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,초등단과(영어)1,보습,"초등단과(영어)1:120000, 초등단과(영어)2:180000, 중등단과:270000, 초등단과(영어)3:250000",Y, ,인천광역시 서구 이음5로 20,"514호(원당동, 연세프라자8차1동)",22866,,20250601
E10,인천광역시교육청,서구,교습소,5926,라움피아노교습소,20050402,20050402,개원,        ,99991231,16,4,예능(대),예능(중),음악,음악,"음악:150000, 음악:140000, 음악:130000, 입시:180000",Y,N,인천광역시 서구 심곡로 170,", 201호 202호 (공촌동, 광명아파트 상가동)",22709,032-561-6055,20250504
E10,인천광역시교육청,서구,교습소,3000026547,라일리영어교습소,20260427,20260427,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 이음5로 36,", 206호 (원당동, 더원타워)",22866,,20260531
E10,인천광역시교육청,서구,교습소,3000026348,라헬영어교습소,20260121,20260121,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 원당대로 966,", 237호 (당하동, 아라역 금강펜테리움 더 시글로 1차 코벤트워크 검단1차)",22869,,20260201
E10,인천광역시교육청,서구,교습소,3000026442,레벨업리딩수학교습소,20260305,20260305,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 서곶로 120,", 1층 319호(가정동,포레나 루원시티 401동)",22715,,20260308
E10,인천광역시교육청,서구,교습소,3000028149,로직제이수학교습소,20260608,20260608,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 승학로 470,", 203호 (검암동, 스페이스타운)",22696,,20260614
E10,인천광역시교육청,서구,교습소,3000017052,루나피아노음악교습소,20220303,20220303,개원,        ,99991231,30,9,예능(대),예능(중),피아노중급2,음악,"피아노중급2:140000, 피아노중급3:160000, 피아노중급4:180000, 피아노중급5:200000, 피아노고급1:130000, 피아노고급2:150000, 피아노고급3:170000, 피아노고급4:190000, 피아노고급5:210000, 피아노콩굴반:200000, 피아노입시반:800000, 피아노초급1:110000, 피아노초급2:130000, 피아노초급3:150000, 피아노초급4:170000, 피아노초급5:190000, 피아노중급1:120000",Y,N,인천광역시 서구 이음대로 378,", 611호 (원당동, 로뎀타워)",22866,,20251109
E10,인천광역시교육청,서구,교습소,3000017151,루원SK해법독서논술교습소,20220330,20220330,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,초등논술,보습,"초등논술:150000, 중등논술:180000",Y,N,인천광역시 서구 가정로 437,", 102호 (가정동, 루원시티 SK Leaders' VIEW 301동)",22775,010-4720-7376,20250420
E10,인천광역시교육청,서구,교습소,3000024042,루원사회탐구역사교습소,20250728,20250728,개원,        ,        ,0,6,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 가정로 451,", 1131호(가정동, 벨라미센텀시티)",22883,,20250803
E10,인천광역시교육청,서구,교습소,3000017897,루원포레나음악교습소,20230224,20230224,개원,        ,99991231,85,6,예능(대),예능(중),A바이엘,음악,"A바이엘:180000, A체르니100:190000, A체르니30:200000, A체르니40:220000, B바이엘:160000, B체르니100:170000, B체르니30:180000, B체르니40:200000, 입시초등:350000, 입시중등:500000, 입시고등:800000",Y,N,인천광역시 서구 서곶로 120,", 지하1층 246호 (가정동, 포레나 루원시티 401동(상가동))",22715,null,20260329
E10,인천광역시교육청,서구,교습소,3000024111,류스튜디오기타교습소,20250826,20250826,개원,        ,        ,0,3,예능(대),,,, ,Y, ,인천광역시 서구 청라한내로 96,", 604호일부(604-2호)(청라동, 하엘에스페이스)",22758,,20250831
E10,인천광역시교육청,서구,교습소,3000023540,리더스알앤브이(R&V)독서논술교습소,20241126,20241126,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 서로3로 255,", B108호(원당동,검단신도시 디에트르 더 힐2929동(상가동))",22860,,20241222
E10,인천광역시교육청,서구,교습소,3000023740,리드앤톡영어원서청라3센터영어교습소,20250306,20250306,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등영어,보통교과,"초등영어:250000, 중등영어:270000, 원서읽기:150000, 파닉스:230000, 특강A:250000, 특강B:126000, 특강C:189000, 특강D:63000",Y, ,인천광역시 서구 청라한내로162번길 4-14,", 1층일부(101호)(청라동)",22752,,20251109
E10,인천광역시교육청,서구,교습소,3000017816,리드인독서논술교습소,20230127,20230127,개원,        ,99991231,9,9,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,인천광역시 서구 이음2로 30,", 107호 (당하동, 대방디에트르 더 펠리체 상가1동)",22871,null,20240331
E10,인천광역시교육청,서구,교습소,3000026557,리드인온작가독서논술교습소,20260504,20260504,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 이음5로 24,", 511호 (원당동, 쓰리엠타워)",22866,,20260531
E10,인천광역시교육청,서구,교습소,3000022250,리딩챕터실용영어교습소,20230926,20230926,개원,        ,        ,0,9,국제화,,,, ,Y, ,인천광역시 서구 비즈니스로 166,", 213호(청라동,청라국제 업무단지 센텀 대광로제비앙708동(상가동))",22754,,20251207
E10,인천광역시교육청,서구,교습소,3000026327,리뜰리에미술교습소,20260116,20260116,개원,        ,        ,0,8,예능(대),,,, ,Y, ,인천광역시 서구 한중로 10,", 405호 (백석동, 메르시타워)",22687,,20260201
E10,인천광역시교육청,서구,교습소,3000026530,리베이스수학교습소,20260409,20260409,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 청라에메랄드로149번길 4-11,", 1층 일부(102호)(청라동)",22734,,20260412
E10,인천광역시교육청,서구,교습소,3000022354,리베피아노음악교습소,20231128,20231128,개원,        ,        ,0,9,예능(대),,,, ,Y, ,인천광역시 서구 단봉로 97-7,"307호(왕길동, 오류센타프라자)",22657,,20251207
E10,인천광역시교육청,서구,교습소,3000023902,리터러시i독서국어교습소,20250520,20250520,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,중등국어B,보습,"중등국어B:300000, 중등국어C:400000, 중등국어A-1:160000, 초등국어A:80000, 초등국어B:160000, 초등국어C:200000, 초등국어D:240000, 초등국어E:280000, 중등국어A:160000",Y, ,인천광역시 서구 동화시로 106,", 203호(불로동, 검단 현해타워1)",22887,,20250622
E10,인천광역시교육청,서구,교습소,10886,리틀피카소미술교습소,20101109,20101109,개원,        ,99991231,27,9,예능(대),예능(중),미술유아초등1,미술,"미술유아초등1:100000, 미술유아초등2:150000",Y,N,인천광역시 서구 완정로65번길 10,", B동 115호 (마전동,검단1차 대주피오레아파트 상가)",404260,032-564-0976,20260215
E10,인천광역시교육청,서구,교습소,3000023826,리프영어교습소,20250410,20250410,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,초등A,보습,"초등A:260000, 초등B:160000, 초등C:240000, 초등D:240000, 중등A:260000, 중등B:260000, 고등A:320000, 고등B:320000, 듣기초A:260000, 듣기초B:260000, 듣기중A:280000, 듣기중B:280000, 문법초A:260000, 문법초B:260000, 문법중A:280000, 문법중B:280000, 문법고A:350000, 문법고B:350000, 원서읽기초A:240000, 원서읽기초B:240000, 원서읽기중A:260000, 원서읽기중B:260000",Y, ,인천광역시 서구 서로3로 50,", 104호(당하동,검단신도시 모아미래도 엘리트파크 808동 상가1동)",22871,,20251207
E10,인천광역시교육청,서구,교습소,3000022274,링키영어가좌두산위브영어교습소,20231011,20231011,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 여우재로 130,", 106호(가좌동, JK프라자)",22811,,20231018
E10,인천광역시교육청,서구,교습소,3000022287,링키영어검단우미린파크뷰영어교습소,20231023,20231023,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등영어A,보습,"초등영어A:165000, 초등영어B:175000, 초등영어C:50000, 초등영어D:185000, 초등영어E:175000, 초등영어G:100000, 초등영어H:225000, 초등영어I:235000, 영어A:165000, 영어B:175000, 초등특강A:50000, 초등특강B:100000",Y, ,인천광역시 서구 이음2로 90,"203호(당하동,우미린 파크뷰 2단지근린생활시설)",22879,,20251026
E10,인천광역시교육청,서구,교습소,3000023095,링키영어루원시티앨리스빌영어교습소,20240319,20240319,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등단과(영어)1,보통교과,"초등단과(영어)1:168000, 초등단과(영어)2:178000, 초등단과(영어)3:208000, 초등단과(영어)4:278000, 초등단과(영어)5:183000, 초등단과(영어)6:213000, 초등단과(영어)7:233000, 중등단과(영어)8:273000, 중등단과(영어)특강:160000, 중등단과(영어)9:98000",Y, ,인천광역시 서구 서곶로 45,"1007호(가정동,루원 린스트라우스 더 린시티)",22776,,20260329
E10,인천광역시교육청,서구,교습소,3000023178,링키영어청라호반29블럭영어교습소,20240513,20240513,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 청라커낼로 163,"112호(청라동,청라29블럭호반베르디움)",22764,,20240526
E10,인천광역시교육청,서구,교습소,3000023670,링키영어청라힐데스하임영어교습소,20250122,20250122,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 청라라임로 17,", 207호(청라동,청라힐데스하임상가동)",22741,,20260215
E10,인천광역시교육청,서구,교습소,5326,마리뮤직음악교습소,20041020,20041020,개원,        ,99991231,60,4,예능(대),예능(중),피아노(초급),음악,"피아노(초급):140000, 피아노(초급)2:130000, 피아노중급:150000, 피아노고급:160000, 성인:160000",Y,N,인천광역시 서구 원당대로839번길 32,", 1동 203호 (원당동,엘지원당자이아파트 상가1동)",404320,032-562-7307,20240303
E10,인천광역시교육청,서구,교습소,3000018037,마음과생각독서논술교습소,20230419,20230419,개원,        ,99991231,20,5,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,인천광역시 서구 봉오대로 270,", B137호 (가정동, 루원시티 2차 SK Leaders' VIEW 302동(근린생활시설))",22776,,20231018
E10,인천광역시교육청,서구,교습소,3000014856,마이아트미술교습소,20180629,20180629,개원,        ,99991231,36,9,예능(대),예능(중),초등미술A,미술,"초등미술A:54600, 초등미술B:109400",Y,N,인천광역시 서구 원적로96번길 26,", 210호 (가좌동, 가좌프라자쇼핑)",22810,null,20251109
E10,인천광역시교육청,서구,교습소,3000014593,마티스의그림정원미술교습소,20180207,20180207,개원,        ,99991231,18,6,예능(대),예능(중),미술 유치부,미술,"미술 유치부:110000, 미술 초등부1:150000, 미술 초등부2:180000",Y,Y,인천광역시 서구 봉오재1로 15,", 203호 (신현동, 루원시티 대성베르힐 119동(상가동))",22779,null,20240428
E10,인천광역시교육청,서구,교습소,3000017818,만하임피아노교습소,20230127,20230127,개원,        ,99991231,20,5,예능(대),예능(중),입시2,음악,"입시2:560000, 취미초급:200000, 취미중급:230000, 취미고급:250000, 입시1:350000",Y,N,인천광역시 서구 이음5로 30,", 408호 (원당동, 연세프라자9)",22866,null,20250622
E10,인천광역시교육청,서구,교습소,3000023958,매쓰토리수학교습소,20250617,20250617,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 승학로 198,", 102호(심곡동,극동늘푸른아파트 상가1동)",22730,,20250622
E10,인천광역시교육청,서구,교습소,3000023496,매쓰트립수학교습소,20241104,20241104,개원,        ,        ,0,6,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 청라라임로 17,", 105-1호(청라동,청라 힐데스하임 상가동)",22741,,20250202
E10,인천광역시교육청,서구,교습소,3000011912,맨투맨교육영어교습소,20140210,20140210,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,초등영어,보습, ,Y,N,인천광역시 서구 완정로165번안길 1,", 302-1호 (왕길동,검단e-편한프라자)",404290,,20231018
E10,인천광역시교육청,서구,교습소,3000023829,메타융합논술교습소,20250411,20250411,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 이음5로 66,", 403호(원당동, 서영 아너시티1차 1동)",22865,,20250413
E10,인천광역시교육청,서구,교습소,8572,명율음악교습소,20080402,20080402,개원,        ,99991231,24,4,예능(대),예능(중),피아노(초급),음악, ,Y,N,인천광역시 서구 서곶로 816,", 당하탑스빌 상가동 303호 (당하동)",22677,032-563-5259,20231018
E10,인천광역시교육청,서구,교습소,3000022161,모네아트미술교습소,20230807,20230807,개원,        ,        ,0,9,예능(대),,,, ,Y, ,인천광역시 서구 비즈니스로182번길 4-18,",103호 (청라동, 로제비앙프라자)",22754,,20231018
E10,인천광역시교육청,서구,교습소,3000017486,모두미술교습소,20220906,20220906,개원,        ,99991231,180,9,예능(대),예능(중),입시미술21,미술,"입시미술21:117000, 입시미술22:180000, 입시미술23:250000, 입시미술24:150000, 입시미술25:220000, 입시미술26:140000, 입시미술27:240000, 입시미술28:360000, 입시미술29:220000, 입시미술1:100000, 입시미술2:120000, 입시미술3:160000, 입시미술4:220000, 입시미술5:200000, 입시미술6:250000, 입시미술7:90000, 입시미술8:50000, 입시미술9:150000, 입시미술10:200000, 입시미술11:300000, 입시미술12:350000, 입시미술13:200000, 입시미술14:400000, 입시미술15:480000, 입시미술16:540000, 입시미술17:550000, 입시미술18:620000, 입시미술19:690000, 입시미술20:790000",Y,N,인천광역시 서구 이음6로 33,", 203호 (원당동, 검단신도시푸르지오더베뉴)",22868,null,20250622
E10,인천광역시교육청,서구,교습소,3000024142,모래스케치샌드아트교습소,20250904,20250904,개원,        ,        ,0,9,기타(대),기타(중),사하라,기타(소),"사하라:170000, 우유니:170000, 나미브:130000, 아웃백:130000",Y, ,인천광역시 서구 봉오대로 270,", B227호(가정동, 루원시티2차 SK Leaders' VIEW 302동)",22776,,20260426
E10,인천광역시교육청,서구,교습소,3000026228,목기타교습소,20251203,20251203,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 이음대로 463,", 203호 (당하동, 센트럴시티)",22882,,20251207
E10,인천광역시교육청,서구,교습소,3000023174,목동김연희영어교습소,20240509,20240509,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 이음5로 76,", 306호(원당동,서영아너시티2차)",22865,,20240512
E10,인천광역시교육청,서구,교습소,3000015423,문화수학교습소,20190517,20190517,개원,        ,99991231,6,2,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:60000, 중등수학:70000, 고등수학:90000",Y,N,인천광역시 서구 검단로 836,", 202호 일부 (불로동, 월드아파트제상가동)",22628,null,20241103
E10,인천광역시교육청,서구,교습소,3000022242,뮤아센미술교습소,20230919,20230919,개원,        ,        ,0,8,예능(대),,,, ,Y, ,인천광역시 서구 한들로 73,"206호(백석동,검암역로열파크씨티푸르지오2단지 상가동)",22687,,20231018
E10,인천광역시교육청,서구,교습소,3000018077,뮤엠영어검단아람점영어교습소,20230512,20230512,개원,        ,99991231,56,8,입시.검정 및 보습,보통교과,초등1,보습,"초등1:190000, 초등2:200000, 초등3:210000, 초등4:220000, 초등5:230000, 초등6:240000, 초등7:250000, 초등8:260000, 초등9:270000, 중등영어:300000",Y,N,인천광역시 서구 이음1로 332,", 106호 (원당동, 검단신도시 대방디에트르 리버파크 상가동)",22685,null,20260329
E10,인천광역시교육청,서구,교습소,3000013044,뮤엠영어경서점영어교습소,20151231,20151231,개원,        ,99991231,153,9,입시.검정 및 보습,보통교과,초등영어A,보습,"초등영어A:150000, 초등영어A-1:160000, 초등영어A-2:170000, 초등영어B:180000, 초등영어B-1:190000, 초등영어B-2:200000, 초등영어C:210000, 초등영어C-1:220000, 초등영어C-2:230000, 초등영어D:240000, 초등영어D-1:250000, 중등영어E:220000, 중등영어E-1:230000, 중등영어E-2:240000, 중등영어E-3:250000, 중등영어E-4:260000, 중등영어E-5:270000",Y,N,인천광역시 서구 경서로31번길 36,", 서연파크 1층 (경서동)",22692,032-566-0577,20231018
E10,인천광역시교육청,서구,교습소,3000015082,뮤엠영어루원시티영어교습소,20181107,20181107,개원,        ,99991231,48,9,입시.검정 및 보습,보통교과,병행코스,보습,"병행코스:20000, 영어(초)-white:200000, 영어(초)-pink:210000, 영어(초)-yellow:220000, 영어(초)-green:230000, 영어(초)-blue:240000, 영어(초)-red:250000, 영어(중)-black:260000, 영어(중)-Extension school:270000",Y,N,인천광역시 서구 봉오재1로 36,", 203호 (신현동,  루원시티센트럴타운상가동)",22779,,20250216
E10,인천광역시교육청,서구,교습소,3000015139,뮤엠영어완정스트릿점영어교습소,20181214,20181214,개원,        ,99991231,77,7,입시.검정 및 보습,보통교과,단어V,보습,"단어V:30000, 화이트1:180000, 화이트2:190000, 핑크:200000, 그린:210000, 레드:220000, 중등1:230000, 중등2:240000, 초등특강1:120000, 중등특강2:130000",Y,N,인천광역시 서구 완정로34번길 22,", 205호 (마전동, 동아아파트상가동)",22642,null,20251012
E10,인천광역시교육청,서구,교습소,3000026445,뮤엠영어완정점영어교습소,20260306,20260306,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,인천광역시 서구 청마로51번안길 14,", 2층 일부 (당하동)",22675,,20260329
